==============================================================================
ReFS MLog Analysis — win11refs2tspecials.raw
ReFS v3.14 | cluster_size=0x1000 | objects=230
==============================================================================

==============================================================================
MLog Control Area
==============================================================================
  Control PLCN:      0x30
  Signature:         MLog
  Format magic:      0x6dfbad7b (per-volume const, NOT a CRC — E42/#343; differs after a reformat)
  Version:           1
  Sector size:       0x1000
  UUID:              525a042c-58aa-4cca-a4f2-125f8bebb05f
  Sequence:          69
  Write counter:     2
  Flags:             0x1
  Total entries:     0
  Generation:        4995
  Data area:         0x8000 - 0x48000 (262144 clusters)
  LSN oldest:        0x1383.1
  Dispatch table:    v3.14 (44 opcodes)

==============================================================================
Data Area Summary
==============================================================================
  Total pages:       262144
  zero                 257150  ( 98.1%)
  MLog                   4994  (  1.9%)

==============================================================================
Redo Records
==============================================================================
  Total records:      7223
  Transaction starts: 2666
  Transaction commits: 0

     #  Opcode  Name                                             OID   Flags   Size
  ────  ──────  ────────────────────────────────────────  ──────────  ──────  ─────
  3835  0x0002  RedoDeleteRow                                   0x37       S    200
  3836  0x0001  RedoInsertRow                                   0x37       S    168
  3837  0x0001  RedoInsertRow                                   0x37       —    168
  3838  0x0001  RedoInsertRow                                   0x37       —    648
  3839  0x0001  RedoInsertRow                                   0x37       S   1536
  3840  0x0001  RedoInsertRow                                   0x37       —    192
  3841  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3842  0x0002  RedoDeleteRow                                   0x37       S    192
  3843  0x0001  RedoInsertRow                                   0x37       —    184
  3844  0x0000  OpenTableFromTablePath                          0x37       —    224
  3845  0x0020  CmsStream::UpdateStreamUserPayload              0x37       —     72
  3846  0x0006  RedoAllocate                                    0x37       —    112
  3847  0x001f  RedoUpdateStreamSummary                         0x37       —    120
  3848  0x0001  RedoInsertRow                                   0x37       S    360
  3849  0x0001  RedoInsertRow                                   0x37       —    288
  3850  0x0002  RedoDeleteRow                                   0x37       S    192
  3851  0x0001  RedoInsertRow                                   0x37       —    184
  3852  0x0000  OpenTableFromTablePath                          0x37       —    224
  3853  0x0020  CmsStream::UpdateStreamUserPayload              0x37       —     72
  3854  0x0006  RedoAllocate                                    0x37       —    112
  3855  0x001f  RedoUpdateStreamSummary                         0x37       —    120
  3856  0x0000  OpenTableFromTablePath                          0x37       S     96
  3857  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3858  0x0001  RedoInsertRow                                   0x37       —    752
  3859  0x0001  RedoInsertRow                                   0x37       —    344
  3860  0x0001  RedoInsertRow                                   0x37       —    224
  3861  0x0001  RedoInsertRow                                   0x37       —    272
  3862  0x0001  RedoInsertRow                                   0x37       S    168
  3863  0x0001  RedoInsertRow                                   0x37       —    168
  3864  0x0001  RedoInsertRow                                   0x37       —    576
  3865  0x0002  RedoDeleteRow                                   0x37       S    192
  3866  0x0001  RedoInsertRow                                   0x37       —    184
  3867  0x0000  OpenTableFromTablePath                          0x37       —    224
  3868  0x0020  CmsStream::UpdateStreamUserPayload              0x37       —     72
  3869  0x0006  RedoAllocate                                    0x37       —    112
  3870  0x001f  RedoUpdateStreamSummary                         0x37       —    120
  3871  0x0001  RedoInsertRow                                   0x37       S   1536
  3872  0x0001  RedoInsertRow                                   0x37       —    192
  3873  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3874  0x0001  RedoInsertRow                                   0x37       S    168
  3875  0x0001  RedoInsertRow                                   0x37       —    168
  3876  0x0001  RedoInsertRow                                   0x37       —    440
  3877  0x0000  OpenTableFromTablePath                          0x37       S     96
  3878  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3879  0x0001  RedoInsertRow                                   0x37       —    752
  3880  0x0001  RedoInsertRow                                   0x37       —    344
  3881  0x0001  RedoInsertRow                                   0x37       —    224
  3882  0x0001  RedoInsertRow                                   0x37       —    272
  3883  0x0002  RedoDeleteRow                                   0x37       S    192
  3884  0x0001  RedoInsertRow                                   0x37       —    184
  3885  0x0000  OpenTableFromTablePath                          0x37       —    224
  3886  0x0020  CmsStream::UpdateStreamUserPayload              0x37       —     72
  3887  0x0006  RedoAllocate                                    0x37       —    112
  3888  0x001f  RedoUpdateStreamSummary                         0x37       —    120
  3889  0x0002  RedoDeleteRow                                   0x37       S    128
  3890  0x0001  RedoInsertRow                                   0x37       —    152
  3891  0x0005  RedoReparentTable                               0x37       —    264
  3892  0x0001  RedoInsertRow                                   0x37       —    272
  3893  0x0000  OpenTableFromTablePath                          0x37       S     96
  3894  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3895  0x0001  RedoInsertRow                                   0x37       —    752
  3896  0x0001  RedoInsertRow                                   0x37       —    344
  3897  0x0001  RedoInsertRow                                   0x37       —    224
  3898  0x0001  RedoInsertRow                                   0x37       —    272
  3899  0x0002  RedoDeleteRow                                   0x38       S    128
  3900  0x0005  RedoReparentTable                               0x38       —    288
  3901  0x0001  RedoInsertRow                                   0x38       —    224
  3902  0x0001  RedoInsertRow                                   0x38       S   1536
  3903  0x0001  RedoInsertRow                                   0x38       —    192
  3904  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x38       —     72
  3905  0x0001  RedoInsertRow                                   0x38       S   1528
  3906  0x0001  RedoInsertRow                                   0x38       —    184
  3907  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x38       —     72
  3908  0x0001  RedoInsertRow                                   0x38       S    168
  3909  0x0001  RedoInsertRow                                   0x38       —    168
  3910  0x0001  RedoInsertRow                                   0x38       —    664
  3911  0x0006  RedoAllocate                                    0x38       S    288
  3912  0x0008  RedoSetRangeState                               0x38       S    256
  3913  0x0000  OpenTableFromTablePath                          0x38       S     96
  3914  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x38       —     72
