seq,timestamp,action,path,name,oid,opcodes,record_count,plcn,image
2236,2026-05-23T07:44:22.564Z,CREATE,/testspecials/dir_romeo_413583/dir_tango_685681,dir_tango_685681,0x803,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36117,win11refstestmftecmd.raw
2237,2026-05-23T07:44:22.570Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_yankee_438871/dir_uniform_194637,xbpt_symlink_november_194298.lnk,0x7bc,INSERT_ROW INSERT_ROW SET_OBJECT,3,36121,win11refstestmftecmd.raw
2238,,OP,/testspecials/dir_echo_260113/dir_november_183663/dir_yankee_438871/dir_uniform_194637,,0x7bc,INSERT_ROW INSERT_ROW INSERT_ROW,3,36122,win11refstestmftecmd.raw
2239,2026-05-23T07:44:22.577Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453,xbpt_symlink_record_206894.lnk,0x7e9,INSERT_ROW INSERT_ROW SET_OBJECT,3,36123,win11refstestmftecmd.raw
2240,2026-05-23T07:44:22.321Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663,xbpt_hardlink_quebec_294531.lnk,0x7ec,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,36125,win11refstestmftecmd.raw
2241,,OP,/testspecials/dir_romeo_413583/dir_audit_570908,,0x7e5,INSERT_ROW INSERT_ROW INSERT_ROW,3,36127,win11refstestmftecmd.raw
2242,2026-05-23T07:44:22.256Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,xbpt_hardlink_gamma_915101.cfg,0x7b5,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,36128,win11refstestmftecmd.raw
2243,2026-05-23T07:44:22.603Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_record_370580,xbpt_symlink_gamma_700031.lnk,0x7cc,INSERT_ROW INSERT_ROW SET_OBJECT,3,36131,win11refstestmftecmd.raw
2244,,OP,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_record_370580,,0x7cc,INSERT_ROW INSERT_ROW INSERT_ROW,3,36132,win11refstestmftecmd.raw
2245,,MODIFY,/testspecials/dir_echo_260113,,0x7c6,UPDATE_ROW,1,36136,win11refstestmftecmd.raw
2246,,UPDATE,/testspecials/dir_echo_260113,hidden_5417,0x7c6,DELETE_ROW INSERT_ROW,2,36140,win11refstestmftecmd.raw
2247,,STREAM_UPD,/testspecials/dir_mike_420327,,0x7e1,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36144,win11refstestmftecmd.raw
2248,,MODIFY,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164/dir_report_521909,,0x7e7,FREE,1,36145,win11refstestmftecmd.raw
2249,,UPDATE,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,,0x7b5,DELETE_ROW INSERT_ROW,2,36149,win11refstestmftecmd.raw
2250,2026-05-23T07:44:22.685Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_yankee_438871/dir_output_281065,dir_output_281065,0x804,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36152,win11refstestmftecmd.raw
2251,,OP,/testspecials/dir_romeo_413583/dir_audit_570908/dir_quebec_863524,,0x7fa,INSERT_ROW INSERT_ROW INSERT_ROW,3,36159,win11refstestmftecmd.raw
2252,2026-05-23T07:44:22.713Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_record_370580/dir_mike_674275,dir_mike_674275,0x805,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36160,win11refstestmftecmd.raw
2253,2026-05-23T07:44:22.718Z,CREATE,/testspecials,xbpt_symlink_archive_691137.lnk,0x7b3,INSERT_ROW INSERT_ROW SET_OBJECT,3,36161,win11refstestmftecmd.raw
2254,,OP,/testspecials/dir_romeo_413583/dir_sync_209686,,0x7da,INSERT_ROW INSERT_ROW INSERT_ROW,3,36164,win11refstestmftecmd.raw
2255,,ENTRY_REMOVE,/testspecials/dir_romeo_413583/dir_sync_209686,,0x7da,DELETE_ROW,1,36165,win11refstestmftecmd.raw
2256,,REPARENT,/testspecials/dir_romeo_413583/dir_sync_209686,xbpt_symlink_log_449349.lnk,0x7da,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36168,win11refstestmftecmd.raw
2257,,REPARENT,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_whiskey_117133,xbpt_symlink_audit_917511.lnk,0x7f3,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36169,win11refstestmftecmd.raw
2258,2026-05-23T07:44:21.132Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_whiskey_117133,xbpt_hardlink_india_170138.lnk,0x7f3,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,36170,win11refstestmftecmd.raw
2259,,OP,/testspecials/dir_romeo_413583/dir_sync_209686,,0x7da,INSERT_ROW INSERT_ROW INSERT_ROW,3,36173,win11refstestmftecmd.raw
2260,2026-05-23T07:44:20.492Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_record_370580,xbpt_hardlink_index_782968.lnk,0x7cc,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,36174,win11refstestmftecmd.raw
2261,2026-05-23T07:44:21.384Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,xbpt_hardlink_victor_283224.lnk,0x7b5,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,36175,win11refstestmftecmd.raw
2262,2026-05-23T07:44:22.755Z,CREATE,/testspecials/dir_romeo_413583/dir_audit_570908,xbpt_symlink_archive_929971.lnk,0x7e5,INSERT_ROW INSERT_ROW SET_OBJECT,3,36176,win11refstestmftecmd.raw
2263,,OP,/testspecials/dir_mike_420327/dir_backup_585572,,0x801,INSERT_ROW INSERT_ROW INSERT_ROW,3,36178,win11refstestmftecmd.raw
2264,2026-05-23T07:44:22.766Z,CREATE,/testspecials/dir_mike_420327/dir_backup_585572,xbpt_symlink_report_175554.lnk,0x801,INSERT_ROW INSERT_ROW SET_OBJECT,3,36179,win11refstestmftecmd.raw
2265,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_report_815374/dir_papa_331610,,0x7db,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36182,win11refstestmftecmd.raw
2266,,ENTRY_REMOVE,/testspecials/dir_mike_420327/dir_backup_585572,,0x801,DELETE_ROW,1,36185,win11refstestmftecmd.raw
2267,,STREAM_UPD,/testspecials/dir_mike_420327/dir_sierra_646867,,0x800,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36186,win11refstestmftecmd.raw
2268,2026-05-23T07:44:22.817Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_lima_491245,dir_temp_356933,0x807,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36188,win11refstestmftecmd.raw
2269,2026-05-23T07:44:22.821Z,CREATE,/testspecials/dir_romeo_413583/dir_audit_570908/dir_quebec_863524,xbpt_symlink_kilo_843440.lnk,0x7fa,INSERT_ROW INSERT_ROW SET_OBJECT,3,36189,win11refstestmftecmd.raw
2270,2026-05-23T07:44:22.832Z,CREATE,/testspecials/dir_mike_420327/dir_sierra_646867,xbpt_symlink_log_463588.lnk,0x800,INSERT_ROW INSERT_ROW SET_OBJECT,3,36191,win11refstestmftecmd.raw
2271,,ALLOCATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188/dir_uniform_641683,,0x7ba,FREE ALLOCATE,2,36231,win11refstestmftecmd.raw
2272,2026-05-23T07:44:22.884Z,CREATE,/testspecials/dir_echo_260113/dir_data_161769/dir_november_478490,dir_record_372678,0x809,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36243,win11refstestmftecmd.raw
2273,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_report_815374/dir_config_105863,,0x7f2,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36246,win11refstestmftecmd.raw
2274,2026-05-23T07:44:22.900Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_index_989425,xbpt_papa_gamma_940756.xml,0x7ee,INSERT_ROW INSERT_ROW SET_OBJECT,3,36247,win11refstestmftecmd.raw
2275,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_index_989425,,0x7ee,UPDATE_STREAM,1,36248,win11refstestmftecmd.raw
2276,2026-05-23T07:44:22.482Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_report_815374/dir_config_105863,xbpt_hardlink_kilo_716878.csv,0x7f2,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,36249,win11refstestmftecmd.raw
2277,2026-05-23T07:44:22.922Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_record_370580,xbpt_symlink_echo_361962.lnk,0x7cc,INSERT_ROW INSERT_ROW SET_OBJECT,3,36250,win11refstestmftecmd.raw
2278,2026-05-23T07:44:22.934Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939,xbpt_audit_sierra_615632.lnk,0x7b4,INSERT_ROW INSERT_ROW SET_OBJECT,3,36252,win11refstestmftecmd.raw
2279,2026-05-23T07:44:22.735Z,RENAME,/testspecials,dir_foxtrot_333620,0x7b3,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,36254,win11refstestmftecmd.raw
2280,,ENTRY_REMOVE,/testspecials/dir_echo_260113/dir_november_183663/dir_yankee_438871,,0x7f0,DELETE_ROW,1,36257,win11refstestmftecmd.raw
2281,,OP,/testspecials/dir_echo_260113/dir_november_183663/dir_record_577164,,0x7b5,INSERT_ROW INSERT_ROW INSERT_ROW,3,36258,win11refstestmftecmd.raw
2282,2026-05-23T07:44:23.002Z,CREATE,/testspecials/dir_echo_260113/dir_data_161769,xbpt_record_sync_360814.json,0x7dc,INSERT_ROW INSERT_ROW SET_OBJECT,3,36259,win11refstestmftecmd.raw
2283,,STREAM_UPD,/testspecials/dir_echo_260113/dir_data_161769,,0x7dc,UPDATE_STREAM,1,36260,win11refstestmftecmd.raw
2284,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_audit_570908/dir_quebec_863524,,0x7fa,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36261,win11refstestmftecmd.raw
2285,2026-05-23T07:44:23.015Z,CREATE,/testspecials/dir_romeo_413583/dir_tango_685681,xbpt_config_quebec_520599.log,0x803,INSERT_ROW INSERT_ROW SET_OBJECT,3,36263,win11refstestmftecmd.raw
2286,,ALLOCATE,/testspecials/dir_romeo_413583/dir_tango_685681,,0x803,ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE,6,36264,win11refstestmftecmd.raw
2287,2026-05-23T07:44:23.019Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_record_370580,xbpt_lima_tango_509335.txt,0x7cc,INSERT_ROW INSERT_ROW SET_OBJECT,3,36265,win11refstestmftecmd.raw
2288,,ALLOCATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_record_370580,,0x7cc,ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE,9,36266,win11refstestmftecmd.raw
2289,2026-05-23T07:44:23.053Z,CREATE,/testspecials/dir_romeo_413583/dir_audit_570908/dir_data_224525,xbpt_audit_whiskey_287186.log,0x80b,INSERT_ROW INSERT_ROW SET_OBJECT,3,36268,win11refstestmftecmd.raw
2290,,ALLOCATE,/testspecials/dir_romeo_413583/dir_audit_570908/dir_data_224525,,0x80b,ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE,7,36269,win11refstestmftecmd.raw
2291,2026-05-23T07:44:23.057Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981,xbpt_whiskey_victor_938539.tmp,0x7bb,INSERT_ROW INSERT_ROW SET_OBJECT,3,36270,win11refstestmftecmd.raw
2292,,ALLOCATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981,,0x7bb,ALLOCATE ALLOCATE,2,36271,win11refstestmftecmd.raw
2293,2026-05-23T07:44:20.263Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_yankee_438871/dir_uniform_194637,xbpt_hardlink_quebec_106843.xml,0x7bc,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,36272,win11refstestmftecmd.raw
2294,2026-05-23T07:44:23.071Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663,xbpt_delta_config_974533.bak,0x7ec,INSERT_ROW INSERT_ROW SET_OBJECT,3,36273,win11refstestmftecmd.raw
2295,,STREAM_UPD,/testspecials/dir_echo_260113/dir_november_183663,,0x7ec,UPDATE_STREAM,1,36274,win11refstestmftecmd.raw
2296,2026-05-23T07:44:23.082Z,CREATE,/testspecials/dir_romeo_413583/dir_tango_685681/dir_uniform_377717,dir_uniform_377717,0x80c,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36275,win11refstestmftecmd.raw
2297,2026-05-23T07:44:23.101Z,CREATE,/testspecials/dir_echo_260113,xbpt_symlink_quebec_908754.lnk,0x7c6,INSERT_ROW INSERT_ROW SET_OBJECT,3,36277,win11refstestmftecmd.raw
2298,2026-05-23T07:44:23.130Z,CREATE,/testspecials/dir_romeo_413583/dir_audit_570908/dir_data_224525,xbpt_symlink_sierra_549968.lnk,0x80b,INSERT_ROW INSERT_ROW SET_OBJECT,3,36280,win11refstestmftecmd.raw
2299,2026-05-23T07:44:23.143Z,CREATE,/testspecials/dir_romeo_413583/dir_audit_570908/dir_data_224525/dir_archive_862432,dir_archive_862432,0x80d,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36282,win11refstestmftecmd.raw
2300,2026-05-23T07:44:19.411Z,CREATE,/testspecials/dir_echo_260113,xbpt_hardlink_quebec_760102.xml,0x7c6,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,36283,win11refstestmftecmd.raw
2301,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_record_370580,,0x7cc,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36285,win11refstestmftecmd.raw
2302,2026-05-23T07:44:23.182Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_record_370580/dir_uniform_998997,dir_uniform_998997,0x80e,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36286,win11refstestmftecmd.raw
2303,2026-05-23T07:44:22.787Z,MOVE,/testspecials/dir_romeo_413583/dir_kilo_704584,dir_trace_313207,0x7b7,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,36287,win11refstestmftecmd.raw
2304,2026-05-23T07:44:23.193Z,CREATE,/testspecials/dir_romeo_413583/dir_audit_570908/dir_data_224525,xbpt_draft_lima_946204.xml,0x80b,INSERT_ROW INSERT_ROW SET_OBJECT,3,36288,win11refstestmftecmd.raw
2305,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_audit_570908/dir_data_224525,,0x80b,UPDATE_STREAM,1,36289,win11refstestmftecmd.raw
2306,2026-05-23T07:44:23.196Z,CREATE,/testspecials/dir_romeo_413583/dir_tango_685681,xbpt_output_victor_967108.bak,0x803,INSERT_ROW INSERT_ROW SET_OBJECT,3,36290,win11refstestmftecmd.raw
2307,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_tango_685681,,0x803,UPDATE_STREAM,1,36291,win11refstestmftecmd.raw
2308,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_tango_685681/dir_uniform_377717,,0x80c,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36294,win11refstestmftecmd.raw
2309,,ENTRY_REMOVE,/testspecials/dir_echo_260113,,0x7c6,DELETE_ROW,1,36296,win11refstestmftecmd.raw
2310,,OP,/testspecials/dir_romeo_413583/dir_audit_570908/dir_data_224525,,0x80b,INSERT_ROW INSERT_ROW INSERT_ROW,3,36298,win11refstestmftecmd.raw
2311,2026-05-23T07:44:23.294Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_report_123351,xbpt_quebec_cache_515604.cfg,0x7cb,INSERT_ROW INSERT_ROW SET_OBJECT,3,36299,win11refstestmftecmd.raw
2312,2026-05-23T07:44:23.303Z,CREATE,/testspecials/dir_romeo_413583/dir_audit_570908/dir_data_224525,xbpt_symlink_data_222179.lnk,0x80b,INSERT_ROW INSERT_ROW SET_OBJECT,3,36301,win11refstestmftecmd.raw
2313,,OP,/testspecials/dir_romeo_413583/dir_kilo_704584,,0x7b7,INSERT_ROW INSERT_ROW INSERT_ROW,3,36303,win11refstestmftecmd.raw
2314,,REPARENT,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_sync_673137,xbpt_symlink_romeo_153764.lnk,0x7d1,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36304,win11refstestmftecmd.raw
2315,2026-05-23T07:44:23.319Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663,xbpt_symlink_beta_192083.lnk,0x7ec,INSERT_ROW INSERT_ROW SET_OBJECT,3,36305,win11refstestmftecmd.raw
2316,2026-05-23T07:44:22.282Z,MOVE,/testspecials/dir_romeo_413583/dir_sync_209686,xbpt_symlink_log_449349.lnk,0x7da,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,36307,win11refstestmftecmd.raw
2317,,ENTRY_REMOVE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188,xbpt_beta_foxtrot_587412.json,0x7c3,DELETE_ROW DELETE_ROW UPDATE_DATA_WITH,3,36308,win11refstestmftecmd.raw
2318,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981,,0x7bb,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36309,win11refstestmftecmd.raw
2319,2026-05-23T07:44:23.366Z,CREATE,/testspecials/dir_echo_260113,xbpt_archive_sync_758083.txt,0x7c6,INSERT_ROW INSERT_ROW SET_OBJECT,3,36312,win11refstestmftecmd.raw
2320,,STREAM_UPD,/testspecials/dir_echo_260113,,0x7c6,UPDATE_STREAM,1,36313,win11refstestmftecmd.raw
2321,,DELETE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_gamma_421188/dir_uniform_641683/dir_echo_253572,xbpt_report_uniform_437789.csv,0x7be,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_ROW DELETE_ROW DELETE_TABLE,6,36316,win11refstestmftecmd.raw
2322,2026-05-23T07:44:21.771Z,CREATE,/testspecials,xbpt_hardlink_delta_399790.cfg,0x7b3,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,36317,win11refstestmftecmd.raw
2323,2026-05-23T07:44:23.418Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_index_989425,xbpt_symlink_mike_637141.lnk,0x7ee,INSERT_ROW INSERT_ROW SET_OBJECT,3,36318,win11refstestmftecmd.raw
2324,,OP,/testspecials/dir_romeo_413583/dir_sync_209686,,0x7da,INSERT_ROW INSERT_ROW INSERT_ROW,3,36320,win11refstestmftecmd.raw
2325,2026-05-23T07:44:23.428Z,CREATE,/testspecials/dir_mike_420327/dir_sierra_646867,xbpt_symlink_tango_611211.lnk,0x800,INSERT_ROW INSERT_ROW SET_OBJECT,3,36321,win11refstestmftecmd.raw
2326,2026-05-23T07:44:23.441Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_lima_509251,xbpt_romeo_hotel_637270.lnk,0x7ff,INSERT_ROW INSERT_ROW SET_OBJECT,3,36324,win11refstestmftecmd.raw
2327,,MODIFY,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_lima_509251,,0x7ff,UPDATE_ROW,1,36325,win11refstestmftecmd.raw
2328,,UPDATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_audit_890453/dir_lima_509251,hidden_6473,0x7ff,DELETE_ROW INSERT_ROW,2,36327,win11refstestmftecmd.raw
2329,,REPARENT,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_report_123351/dir_oscar_170028,xbpt_symlink_draft_732119.lnk,0x7eb,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36331,win11refstestmftecmd.raw
2330,,ENTRY_REMOVE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_report_123351,,0x7cb,DELETE_ROW,1,36333,win11refstestmftecmd.raw
2331,,MODIFY,/testspecials/dir_echo_260113/dir_november_183663,,0x7ec,UPDATE_ROW,1,36334,win11refstestmftecmd.raw
2332,,STREAM_UPD,/testspecials/dir_romeo_413583,,0x7b9,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36337,win11refstestmftecmd.raw
2333,2026-05-23T07:44:22.203Z,CREATE,/testspecials,xbpt_hardlink_beta_326646.cfg,0x7b3,INSERT_ROW INSERT_ROW UPDATE_DATA_WITH,3,36339,win11refstestmftecmd.raw
2334,2026-05-23T07:44:22.203Z,RENAME,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981/dir_papa_141573/dir_temp_742939/dir_oscar_946138/dir_gamma_942515,xbpt_hardlink_draft_890844.cfg,0x7c1,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,36341,win11refstestmftecmd.raw
2335,,ENTRY_REMOVE,/testspecials/dir_romeo_413583/dir_tango_685681,,0x803,DELETE_ROW,1,36344,win11refstestmftecmd.raw
2336,,STREAM_UPD,/testspecials,,0x7b3,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36345,win11refstestmftecmd.raw
2337,2026-05-23T07:44:23.473Z,MOVE,/testspecials/dir_mike_420327,dir_papa_737850,0x7e1,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,36346,win11refstestmftecmd.raw
2338,2026-05-23T07:44:23.545Z,CREATE,/testspecials/dir_echo_260113/dir_data_161769/dir_november_478490,xbpt_victor_oscar_492261.dat,0x809,INSERT_ROW INSERT_ROW SET_OBJECT,3,36347,win11refstestmftecmd.raw
2339,,STREAM_UPD,/testspecials/dir_echo_260113/dir_data_161769/dir_november_478490,,0x809,UPDATE_STREAM,1,36348,win11refstestmftecmd.raw
2340,,OP,/testspecials/dir_romeo_413583/dir_kilo_704584,,0x7b7,INSERT_ROW INSERT_ROW INSERT_ROW,3,36349,win11refstestmftecmd.raw
2341,2026-05-23T07:44:23.555Z,CREATE,/testspecials/dir_romeo_413583/dir_oscar_261999/dir_whiskey_476957,dir_whiskey_476957,0x813,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36350,win11refstestmftecmd.raw
2342,2026-05-23T07:44:23.561Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_data_753513,dir_data_753513,0x814,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36351,win11refstestmftecmd.raw
2343,,ALLOCATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_temp_947981,,0x7bb,ALLOCATE,1,36354,win11refstestmftecmd.raw
2344,2026-05-23T07:44:23.579Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_index_989425,xbpt_echo_yankee_322941.dat,0x7ee,INSERT_ROW INSERT_ROW SET_OBJECT,3,36355,win11refstestmftecmd.raw
2345,,ENTRY_REMOVE,/testspecials/dir_romeo_413583/dir_sync_209686,,0x7da,DELETE_ROW,1,36357,win11refstestmftecmd.raw
2346,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_oscar_261999/dir_whiskey_476957,,0x813,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36358,win11refstestmftecmd.raw
2347,2026-05-23T07:44:23.590Z,CREATE,/testspecials/dir_romeo_413583/dir_tango_685681/dir_uniform_377717/dir_alpha_511567,dir_alpha_511567,0x815,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36359,win11refstestmftecmd.raw
2348,2026-05-23T07:44:23.593Z,CREATE,/testspecials/dir_romeo_413583/dir_oscar_261999/dir_whiskey_476957,xbpt_mike_oscar_822610.cfg,0x813,INSERT_ROW INSERT_ROW SET_OBJECT,3,36360,win11refstestmftecmd.raw
2349,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_oscar_261999/dir_whiskey_476957,,0x813,UPDATE_STREAM,1,36361,win11refstestmftecmd.raw
2350,,OP,/testspecials/dir_romeo_413583/dir_sync_209686,,0x7da,INSERT_ROW INSERT_ROW INSERT_ROW,3,36363,win11refstestmftecmd.raw
2351,,ALLOCATE,/testspecials/dir_romeo_413583/dir_audit_570908,,0x7e5,ALLOCATE,1,36366,win11refstestmftecmd.raw
2352,2026-05-23T07:44:23.652Z,CREATE,/testspecials/dir_echo_260113/dir_november_183663/dir_data_753513,xbpt_sierra_mike_430189.csv,0x814,INSERT_ROW INSERT_ROW SET_OBJECT,3,36367,win11refstestmftecmd.raw
2353,,STREAM_UPD,/testspecials/dir_echo_260113/dir_november_183663/dir_data_753513,,0x814,UPDATE_STREAM,1,36368,win11refstestmftecmd.raw
2354,2026-05-23T07:44:23.673Z,CREATE,/testspecials/dir_romeo_413583/dir_kilo_704584/dir_report_123351/dir_data_708007,dir_data_708007,0x817,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36371,win11refstestmftecmd.raw
2355,2026-05-23T07:44:23.678Z,CREATE,/testspecials/dir_romeo_413583/dir_oscar_261999/dir_whiskey_476957,xbpt_draft_yankee_418377.dat,0x813,INSERT_ROW INSERT_ROW SET_OBJECT,3,36372,win11refstestmftecmd.raw
2356,,STREAM_UPD,/testspecials/dir_romeo_413583/dir_oscar_261999/dir_whiskey_476957,,0x813,UPDATE_STREAM,1,36373,win11refstestmftecmd.raw
2357,2026-05-23T07:44:23.682Z,CREATE,/testspecials/dir_echo_260113/dir_data_161769/dir_uniform_821414,xbpt_output_uniform_595386.txt,0x80a,INSERT_ROW INSERT_ROW SET_OBJECT,3,36374,win11refstestmftecmd.raw
2358,,STREAM_UPD,/testspecials/dir_echo_260113/dir_data_161769/dir_uniform_821414,,0x80a,UPDATE_STREAM,1,36375,win11refstestmftecmd.raw
